Timestamp,Open,High,Low,Close,Volume
2025-10-10 19:47:00,116861.51,116980.0,116861.51,116959.33,13.53976
2025-10-10 19:48:00,116959.32,117077.84,116926.87,117072.49,33.46858
2025-10-10 19:49:00,117072.49,117093.74,116997.11,117093.74,19.52302
2025-10-10 19:50:00,117093.74,117104.42,116862.07,116879.93,34.40283
2025-10-10 19:51:00,116879.93,116957.63,116800.0,116860.0,26.32984
2025-10-10 19:52:00,116860.0,117064.64,116830.46,116931.49,22.50577
2025-10-10 19:53:00,116931.48,117050.76,116918.98,116928.15,22.34874
2025-10-10 19:54:00,116928.14,116965.52,116820.0,116854.53,15.89538
2025-10-10 19:55:00,116854.53,116897.61,116755.14,116897.61,19.40261
2025-10-10 19:56:00,116897.6,116897.61,116837.18,116845.98,18.69994
2025-10-10 19:57:00,116845.99,116933.77,116799.41,116933.76,14.3036
2025-10-10 19:58:00,116933.75,116933.75,116715.0,116782.42,27.94595
2025-10-10 19:59:00,116782.42,116782.42,116574.59,116661.5,57.71627
2025-10-10 20:00:00,116661.5,116801.05,116637.52,116734.0,30.58056
2025-10-10 20:01:00,116734.01,116807.02,116690.0,116757.7,17.55274
2025-10-10 20:02:00,116757.7,116815.7,116660.56,116769.86,26.85539
2025-10-10 20:03:00,116769.86,116820.0,116701.0,116743.13,10.77838
2025-10-10 20:04:00,116743.13,116899.43,116743.12,116899.43,23.59187
2025-10-10 20:05:00,116899.42,116899.43,116715.0,116799.99,25.1576
2025-10-10 20:06:00,116799.99,116898.01,116773.73,116832.75,12.34528
2025-10-10 20:07:00,116832.74,116853.32,116722.61,116783.83,11.17542
2025-10-10 20:08:00,116783.83,116809.04,116721.0,116721.0,12.96922
2025-10-10 20:09:00,116721.0,116721.01,116620.61,116620.61,34.91248
2025-10-10 20:10:00,116620.61,116636.0,116573.38,116636.0,24.32005
2025-10-10 20:11:00,116636.0,116703.36,116635.99,116703.35,8.9612
2025-10-10 20:12:00,116703.35,116828.51,116703.35,116828.5,8.54125
2025-10-10 20:13:00,116828.51,116847.78,116749.96,116813.93,14.90051
2025-10-10 20:14:00,116813.93,116832.0,116779.03,116780.01,13.61578
2025-10-10 20:15:00,116780.01,116840.7,116752.0,116840.69,5.35133
2025-10-10 20:16:00,116840.69,116924.1,116840.68,116924.1,7.8673
2025-10-10 20:17:00,116924.09,116924.1,116768.61,116768.62,7.03754
2025-10-10 20:18:00,116768.62,116818.62,116684.75,116811.02,24.66857
2025-10-10 20:19:00,116811.01,116817.87,116771.98,116771.99,2.98883
2025-10-10 20:20:00,116771.99,116778.03,116732.21,116778.02,6.06642
2025-10-10 20:21:00,116778.03,116799.99,116758.0,116779.33,6.99542
2025-10-10 20:22:00,116779.33,116870.84,116779.33,116870.84,6.01277
2025-10-10 20:23:00,116870.84,116954.2,116870.83,116954.19,13.06609
2025-10-10 20:24:00,116954.19,117016.63,116947.66,117000.0,15.38345
2025-10-10 20:25:00,116999.99,117018.33,116969.34,117018.32,12.86551
2025-10-10 20:26:00,117018.32,117036.86,116993.7,117036.86,17.12524
2025-10-10 20:27:00,117036.86,117165.32,117036.85,117118.89,13.16964
2025-10-10 20:28:00,117118.89,117154.28,117038.47,117038.47,21.5697
2025-10-10 20:29:00,117038.47,117065.91,117021.0,117065.91,11.05272
2025-10-10 20:30:00,117065.91,117084.08,116932.12,116932.12,21.83825
2025-10-10 20:31:00,116932.13,116932.13,116870.43,116891.18,8.86893
2025-10-10 20:32:00,116891.18,116932.11,116881.19,116932.1,27.13255
2025-10-10 20:33:00,116932.11,116960.0,116860.0,116896.84,10.73451
2025-10-10 20:34:00,116896.85,116914.67,116877.42,116914.67,3.66564
2025-10-10 20:35:00,116914.67,116914.67,116843.4,116867.11,9.47431
2025-10-10 20:36:00,116867.12,116878.1,116821.9,116821.91,9.09888
2025-10-10 20:37:00,116821.9,116821.91,116791.12,116792.24,13.38041
2025-10-10 20:38:00,116792.23,116883.91,116792.23,116879.42,10.56329
2025-10-10 20:39:00,116879.42,116911.95,116879.41,116880.21,6.04203
2025-10-10 20:40:00,116880.21,116940.8,116867.6,116867.61,14.74929
2025-10-10 20:41:00,116867.61,116935.5,116867.6,116935.49,5.81194
2025-10-10 20:42:00,116935.49,116977.49,116935.49,116947.0,3.51601
2025-10-10 20:43:00,116947.01,117081.21,116946.92,117073.14,22.25618
2025-10-10 20:44:00,117073.14,117214.64,117019.75,117034.61,100.80229
2025-10-10 20:45:00,117034.61,117098.11,117034.6,117053.43,11.80824
2025-10-10 20:46:00,117053.43,117084.38,117000.0,117000.0,16.35401
2025-10-10 20:47:00,117000.01,117067.35,116978.96,117005.47,28.29858
2025-10-10 20:48:00,117005.47,117013.28,116900.0,116900.01,31.1887
2025-10-10 20:49:00,116900.0,116936.31,116870.76,116890.8,73.6096
2025-10-10 20:50:00,116890.8,116890.8,116372.12,116435.39,259.3414
2025-10-10 20:51:00,116435.66,116617.05,116272.59,116408.16,115.89291
2025-10-10 20:52:00,116408.15,116459.62,115790.0,115832.84,251.04154
2025-10-10 20:53:00,115833.13,115895.76,115150.0,115172.29,467.80596
2025-10-10 20:54:00,115172.3,115443.09,115145.46,115406.0,242.88966
2025-10-10 20:55:00,115406.0,115520.0,114888.88,114918.35,310.71845
2025-10-10 20:56:00,114918.35,115012.25,113039.0,114409.94,924.45999
2025-10-10 20:57:00,114409.94,114642.94,114058.72,114583.54,406.13151
2025-10-10 20:58:00,114583.55,114651.44,114252.47,114347.98,175.24474
2025-10-10 20:59:00,114347.98,114680.87,114050.58,114266.82,424.3623
2025-10-10 21:00:00,114266.82,114900.0,114266.81,114641.68,219.63797
2025-10-10 21:01:00,114641.67,114920.01,114615.97,114847.04,128.92182
2025-10-10 21:02:00,114847.04,114957.92,114683.19,114745.19,91.79639
2025-10-10 21:03:00,114745.19,114992.1,114706.6,114914.43,62.5768
2025-10-10 21:04:00,114914.43,115107.57,114837.66,115062.01,79.41082
2025-10-10 21:05:00,115062.01,115112.69,114899.96,115059.17,131.10075
2025-10-10 21:06:00,115059.16,115067.28,114864.9,114952.82,74.83618
2025-10-10 21:07:00,114952.81,115081.91,114648.28,114648.28,77.46437
2025-10-10 21:08:00,114648.29,114664.14,114400.0,114447.97,233.00189
2025-10-10 21:09:00,114447.97,114610.0,114413.81,114437.5,148.81357
2025-10-10 21:10:00,114437.5,114639.16,114264.29,114340.03,92.51701
2025-10-10 21:11:00,114340.02,114340.02,113662.76,113662.76,186.96427
2025-10-10 21:12:00,113662.77,114035.95,113016.43,113016.44,430.45841
2025-10-10 21:13:00,113016.44,113016.44,110000.0,111958.32,1627.66429
2025-10-10 21:14:00,111958.33,112329.09,109880.0,112209.36,1038.69184
2025-10-10 21:15:00,112209.36,112510.92,111086.58,111096.85,871.90959
2025-10-10 21:16:00,111096.84,111240.16,109000.0,109000.0,1016.48662
2025-10-10 21:17:00,109022.17,110671.86,106666.0,108066.05,1226.43408
2025-10-10 21:18:00,107973.6,112261.07,106736.35,108635.51,1103.41968
2025-10-10 21:19:00,108822.0,109467.33,103800.0,103975.26,902.67966
2025-10-10 21:20:00,104113.85,106189.67,102000.0,104384.6,920.80756
2025-10-10 21:21:00,104411.76,107166.0,103255.09,106766.11,679.96494
2025-10-10 21:22:00,106767.69,108657.99,106252.89,107195.99,398.82712
2025-10-10 21:23:00,107193.0,108812.94,106461.53,107478.75,360.19041
2025-10-10 21:24:00,107571.21,108923.0,102000.0,108219.08,447.35706
2025-10-10 21:25:00,108219.08,108612.87,106388.58,106891.53,384.62326
2025-10-10 21:26:00,107051.64,107051.64,105000.0,106582.03,376.84539
2025-10-10 21:27:00,106453.92,108068.64,106182.25,108066.86,413.52265
2025-10-10 21:28:00,108068.61,108960.49,107291.61,108500.0,447.75746
2025-10-10 21:29:00,108500.0,109650.0,107971.16,108432.09,517.06586
2025-10-10 21:30:00,108432.09,109232.81,107796.51,108701.32,525.6024
2025-10-10 21:31:00,108701.43,109964.46,108081.33,109225.75,409.73997
2025-10-10 21:32:00,109362.98,110624.39,109000.0,110079.56,406.51376
2025-10-10 21:33:00,110063.02,111065.51,109764.51,110926.14,290.0931
2025-10-10 21:34:00,110926.14,111526.36,110794.38,111338.21,195.80737
2025-10-10 21:35:00,111338.21,112057.32,110940.96,111703.1,183.79353
2025-10-10 21:36:00,111703.1,111928.33,110611.26,110785.41,198.88829
2025-10-10 21:37:00,110785.44,111883.78,110483.86,111578.2,246.55202
2025-10-10 21:38:00,111700.89,112020.76,110941.17,111027.98,216.78606
2025-10-10 21:39:00,111000.92,111621.41,110937.69,111399.71,142.94559
2025-10-10 21:40:00,111440.01,112437.82,110828.13,111191.32,188.68996
2025-10-10 21:41:00,111222.71,112592.72,111076.19,111530.71,192.0005
2025-10-10 21:42:00,111530.71,112660.64,111086.1,111527.33,220.95229
2025-10-10 21:43:00,111527.32,112500.0,111246.24,111900.5,319.46227
2025-10-10 21:44:00,111892.47,112632.02,110310.41,110809.05,600.58157
2025-10-10 21:45:00,110809.05,112207.44,110271.15,112122.14,392.02459
2025-10-10 21:46:00,112076.7,113400.0,110500.0,113169.4,402.20824
2025-10-10 21:47:00,113169.39,113384.61,112500.0,112826.21,172.51609
2025-10-10 21:48:00,112826.2,113500.0,112500.0,113499.99,285.13112
2025-10-10 21:49:00,113452.07,113500.0,112500.71,113104.41,351.00407
2025-10-10 21:50:00,113031.45,113202.23,112201.36,112780.49,196.92724
2025-10-10 21:51:00,112747.93,113336.34,112297.47,112614.86,262.5188
2025-10-10 21:52:00,112614.87,113341.17,112267.85,112931.87,280.43775
2025-10-10 21:53:00,112931.87,113188.32,112529.76,112912.59,293.9895
2025-10-10 21:54:00,112896.05,113490.16,112750.9,113038.99,215.7294
2025-10-10 21:55:00,113038.99,113216.0,112607.14,113107.51,225.10836
2025-10-10 21:56:00,113128.1,113973.0,113022.52,113689.35,197.87975
2025-10-10 21:57:00,113689.34,113758.75,113500.0,113531.53,168.0385
2025-10-10 21:58:00,113519.47,113855.72,112902.82,113650.51,291.09054
2025-10-10 21:59:00,113650.52,113856.23,113400.0,113451.86,167.86999
2025-10-10 22:00:00,113451.87,113798.23,113376.05,113416.95,158.69797
2025-10-10 22:01:00,113416.95,113548.65,113102.75,113113.28,132.12262
2025-10-10 22:02:00,113113.28,113320.0,112851.08,113218.45,203.42551
2025-10-10 22:03:00,113218.45,113327.98,113018.01,113106.87,205.65628
2025-10-10 22:04:00,113097.34,113306.42,113087.55,113210.81,189.61263
2025-10-10 22:05:00,113210.81,113335.06,110879.69,111644.19,371.55694
2025-10-10 22:06:00,111644.19,112500.0,111565.74,112065.92,249.49822
2025-10-10 22:07:00,112065.91,112692.3,111943.32,112638.62,242.99046
2025-10-10 22:08:00,112638.62,112760.11,111883.14,112659.25,196.5836
2025-10-10 22:09:00,112659.26,112947.0,112556.16,112913.66,146.28386
2025-10-10 22:10:00,112913.65,113016.61,112668.68,113000.03,118.45956
2025-10-10 22:11:00,113000.04,113587.76,112979.61,113499.96,151.18954
2025-10-10 22:12:00,113499.95,113665.92,113234.43,113481.66,255.40901
2025-10-10 22:13:00,113498.63,113700.0,113343.93,113569.79,166.80852
2025-10-10 22:14:00,113569.79,113721.0,113509.51,113688.22,136.7485
2025-10-10 22:15:00,113688.22,113799.0,113421.06,113500.0,134.79646
2025-10-10 22:16:00,113500.01,113642.9,113202.53,113336.43,186.76762
2025-10-10 22:17:00,113333.05,113558.42,113100.9,113283.09,150.26751
2025-10-10 22:18:00,113283.09,113520.0,113082.67,113266.03,166.45508
2025-10-10 22:19:00,113266.03,113451.25,112938.73,113213.78,166.66399
2025-10-10 22:20:00,113213.78,113500.0,113106.35,113329.88,160.71122
2025-10-10 22:21:00,113329.88,113383.98,112873.15,113087.14,134.47209
2025-10-10 22:22:00,113087.15,113136.74,112510.5,112697.97,154.25506
2025-10-10 22:23:00,112697.98,112875.54,112400.01,112633.53,218.10785
2025-10-10 22:24:00,112633.54,112913.89,112565.38,112675.78,117.33059
2025-10-10 22:25:00,112675.78,112918.05,112461.53,112680.02,180.08039
2025-10-10 22:26:00,112680.01,112785.2,112470.46,112513.26,89.76875
2025-10-10 22:27:00,112502.04,112738.14,112000.0,112205.0,227.7936
2025-10-10 22:28:00,112205.0,112363.2,112072.78,112349.99,126.22694
2025-10-10 22:29:00,112350.0,112526.2,112161.47,112360.83,93.53306
2025-10-10 22:30:00,112360.83,112515.11,112127.56,112169.75,177.44549
2025-10-10 22:31:00,112169.75,112461.53,112054.45,112382.53,129.24162
2025-10-10 22:32:00,112382.54,112763.42,112162.5,112650.0,132.82647
2025-10-10 22:33:00,112650.0,112939.09,112568.01,112690.02,122.41579
2025-10-10 22:34:00,112690.02,113105.6,112641.22,113099.64,140.36988
2025-10-10 22:35:00,113099.64,113306.82,112813.55,112930.38,233.7696
2025-10-10 22:36:00,112930.38,112930.41,112606.12,112741.75,220.48938
2025-10-10 22:37:00,112741.75,113126.46,112608.79,112928.35,230.04826
2025-10-10 22:38:00,112928.35,113133.33,112814.14,112948.23,66.33966
2025-10-10 22:39:00,112948.23,113133.57,112808.57,113006.25,84.66423
2025-10-10 22:40:00,113006.24,113132.13,112857.77,112976.0,87.77012
2025-10-10 22:41:00,112983.94,113089.92,112835.0,112988.13,64.23271
2025-10-10 22:42:00,112988.14,113153.0,112851.99,113097.29,109.343
2025-10-10 22:43:00,113097.29,113244.38,112925.82,113201.76,71.90733
2025-10-10 22:44:00,113201.76,113237.12,113085.0,113172.34,73.96211
2025-10-10 22:45:00,113172.35,113561.32,113168.57,113515.92,123.3673
2025-10-10 22:46:00,113515.91,113611.67,113359.7,113462.15,121.97023
2025-10-10 22:47:00,113462.15,113796.79,113362.76,113779.47,167.85345
2025-10-10 22:48:00,113779.46,114109.03,113671.24,113978.0,283.10033
2025-10-10 22:49:00,113978.0,114017.18,113625.0,113851.88,270.15489
2025-10-10 22:50:00,113851.87,113948.58,113599.83,113632.26,143.67654
2025-10-10 22:51:00,113632.25,113731.23,113500.0,113556.16,97.629
2025-10-10 22:52:00,113556.15,113926.73,113500.0,113726.29,158.36411
2025-10-10 22:53:00,113726.29,113784.91,113452.48,113516.8,139.40754
2025-10-10 22:54:00,113516.8,113677.93,113450.13,113629.74,130.35817
2025-10-10 22:55:00,113629.74,113648.66,113464.35,113555.91,82.49411
2025-10-10 22:56:00,113555.92,113704.03,113486.11,113569.0,72.18098
2025-10-10 22:57:00,113569.0,113867.89,113421.4,113666.74,161.80308
2025-10-10 22:58:00,113666.73,113739.99,113521.55,113527.94,125.36675
2025-10-10 22:59:00,113527.94,113805.8,113525.51,113700.0,115.34892
2025-10-10 23:00:00,113700.0,113752.74,113590.22,113665.47,54.25935
2025-10-10 23:01:00,113665.47,113851.84,113552.06,113586.6,75.95091
2025-10-10 23:02:00,113586.59,113680.47,113528.0,113549.61,44.6965
2025-10-10 23:03:00,113549.6,113721.26,113547.74,113640.84,54.28812
2025-10-10 23:04:00,113640.84,113813.98,113501.0,113520.08,71.83449
2025-10-10 23:05:00,113520.07,113704.73,113263.39,113282.02,137.34196
2025-10-10 23:06:00,113282.01,113330.85,112956.78,113019.57,92.35042
2025-10-10 23:07:00,113019.56,113300.15,112982.37,113285.13,70.5078
2025-10-10 23:08:00,113285.13,113321.5,113111.5,113279.78,59.01557
2025-10-10 23:09:00,113279.77,113283.04,112996.65,113126.24,91.24772
2025-10-10 23:10:00,113126.24,113260.62,112912.38,112912.38,62.90379
2025-10-10 23:11:00,112912.38,112950.81,112772.1,112879.09,64.78782
2025-10-10 23:12:00,112879.09,112955.65,112770.0,112955.64,94.00332
2025-10-10 23:13:00,112955.64,113059.2,112823.33,112842.71,55.26992
2025-10-10 23:14:00,112842.71,113051.0,112811.93,113050.99,69.00803
2025-10-10 23:15:00,113050.99,113060.02,112833.25,113027.58,56.29351
2025-10-10 23:16:00,113031.35,113085.4,112882.04,112950.0,83.84543
2025-10-10 23:17:00,112950.01,113117.28,112820.01,112923.64,133.57905
2025-10-10 23:18:00,112923.65,113372.88,112923.65,113238.62,92.86709
2025-10-10 23:19:00,113238.63,113326.44,112904.39,113190.85,106.68711
2025-10-10 23:20:00,113190.86,113400.0,113089.48,113233.99,122.95646
2025-10-10 23:21:00,113233.99,113233.99,112992.95,113073.07,57.6376
2025-10-10 23:22:00,113073.08,113196.72,113033.03,113154.18,52.30633
2025-10-10 23:23:00,113154.18,113437.5,113131.54,113361.76,77.13817
2025-10-10 23:24:00,113361.76,113429.45,113194.41,113223.02,76.30486
2025-10-10 23:25:00,113223.02,113432.0,113223.02,113431.99,59.19639
2025-10-10 23:26:00,113432.0,113653.67,113400.21,113629.17,72.16234
2025-10-10 23:27:00,113629.18,113847.84,113585.37,113753.65,90.67962
2025-10-10 23:28:00,113753.64,113846.15,113658.23,113742.93,69.51424
2025-10-10 23:29:00,113742.93,113850.0,113662.06,113771.8,89.91682
2025-10-10 23:30:00,113771.79,113889.2,113645.79,113769.0,109.05086
2025-10-10 23:31:00,113768.99,113825.29,113569.5,113814.71,83.7701
2025-10-10 23:32:00,113814.71,113933.99,113769.08,113798.58,88.16161
2025-10-10 23:33:00,113798.58,113900.0,113704.13,113760.0,42.23029
2025-10-10 23:34:00,113759.99,114000.0,113759.99,113835.82,78.64825
2025-10-10 23:35:00,113835.83,114198.78,113715.31,114078.91,124.38369
2025-10-10 23:36:00,114078.9,114078.91,113779.76,113873.45,95.01076
2025-10-10 23:37:00,113873.45,114068.76,113871.54,113946.57,87.92401
2025-10-10 23:38:00,113946.58,114167.34,113874.93,114140.57,72.68585
2025-10-10 23:39:00,114140.57,114399.0,114091.32,114333.34,92.46467
2025-10-10 23:40:00,114333.34,114670.42,114285.0,114536.0,167.10239
2025-10-10 23:41:00,114536.0,114807.41,114446.69,114715.3,120.05816
2025-10-10 23:42:00,114715.29,114773.93,114516.86,114535.01,78.72625
2025-10-10 23:43:00,114535.01,114626.93,114383.26,114525.25,55.81348
2025-10-10 23:44:00,114525.24,114692.57,114508.04,114617.32,47.94443
2025-10-10 23:45:00,114617.33,114637.73,114406.5,114406.5,122.49041
2025-10-10 23:46:00,114406.51,114480.11,114271.41,114271.41,81.44228
2025-10-10 23:47:00,114271.41,114293.16,114040.4,114136.85,86.70367
2025-10-10 23:48:00,114136.84,114166.5,113947.12,114042.88,95.32304
2025-10-10 23:49:00,114042.89,114071.64,113543.8,113579.83,137.03718
2025-10-10 23:50:00,113579.83,113654.59,113319.81,113325.31,106.6652
2025-10-10 23:51:00,113331.05,113410.0,113114.54,113285.26,115.55166
2025-10-10 23:52:00,113285.27,113330.95,113111.0,113249.85,87.22347
2025-10-10 23:53:00,113249.84,113285.14,113075.71,113075.71,41.7045
2025-10-10 23:54:00,113075.72,113183.49,112938.12,112964.66,74.2085
2025-10-10 23:55:00,112964.66,113140.01,112800.0,112960.68,75.32975
2025-10-10 23:56:00,112960.67,112989.4,112770.0,112879.99,60.79768
2025-10-10 23:57:00,112879.99,112993.5,112750.0,112993.49,57.95923
2025-10-10 23:58:00,112993.5,113097.34,112939.68,112980.01,39.19685
2025-10-10 23:59:00,112980.0,112980.01,112652.76,112774.5,113.21015
2025-10-11,112774.49,112774.61,112443.83,112531.02,186.27201
2025-10-11 00:01:00,112531.02,112702.93,112379.56,112379.56,70.33444
2025-10-11 00:02:00,112379.56,112412.12,112228.17,112267.85,83.56541
2025-10-11 00:03:00,112267.85,112666.66,112250.58,112666.66,117.06136
2025-10-11 00:04:00,112666.66,112813.54,112595.45,112777.95,51.9651
2025-10-11 00:05:00,112777.95,113000.0,112647.05,112711.29,176.13252
2025-10-11 00:06:00,112711.28,112770.43,112645.64,112710.09,72.76048
2025-10-11 00:07:00,112710.08,112865.0,112610.76,112706.01,107.6901
2025-10-11 00:08:00,112706.01,112738.24,112523.5,112668.47,48.62133
2025-10-11 00:09:00,112668.47,112835.98,112654.67,112761.67,31.44971
2025-10-11 00:10:00,112761.67,112761.67,112471.42,112471.42,89.53272
2025-10-11 00:11:00,112471.42,112476.41,112321.14,112407.0,86.5419
2025-10-11 00:12:00,112406.99,112555.63,112322.0,112355.15,68.67016
2025-10-11 00:13:00,112355.16,112479.84,112344.32,112459.76,31.7567
2025-10-11 00:14:00,112459.75,112474.07,112301.89,112344.76,31.74867
2025-10-11 00:15:00,112344.76,112428.7,112198.73,112198.73,57.82593
2025-10-11 00:16:00,112198.73,112222.07,111820.77,111936.06,128.29862
2025-10-11 00:17:00,111936.05,112054.49,111853.14,111903.84,74.47251
2025-10-11 00:18:00,111903.84,111960.39,111716.32,111902.1,146.81368
2025-10-11 00:19:00,111902.09,111920.01,111620.3,111767.96,140.00137
2025-10-11 00:20:00,111767.95,112094.55,111743.88,111971.74,120.98046
2025-10-11 00:21:00,111971.73,112120.0,111855.0,111960.73,79.30843
2025-10-11 00:22:00,111960.73,112048.64,111894.35,111950.02,63.31297
2025-10-11 00:23:00,111950.02,112249.74,111932.32,112174.56,75.99249
2025-10-11 00:24:00,112174.56,112174.56,112005.98,112096.12,38.23323
2025-10-11 00:25:00,112096.12,112262.31,112061.1,112237.01,51.06791
2025-10-11 00:26:00,112237.0,112299.11,112166.76,112281.53,34.09374
2025-10-11 00:27:00,112281.53,112318.57,112139.0,112139.5,35.88994
2025-10-11 00:28:00,112139.5,112303.41,112089.05,112264.95,34.54212
2025-10-11 00:29:00,112264.96,112460.0,112254.52,112451.53,33.04662
2025-10-11 00:30:00,112451.53,112462.78,112307.3,112310.58,26.98687
2025-10-11 00:31:00,112310.58,112310.78,112119.39,112176.9,43.71883
2025-10-11 00:32:00,112176.9,112227.5,112093.99,112100.0,26.96943
2025-10-11 00:33:00,112100.01,112269.79,112100.0,112243.77,27.704
2025-10-11 00:34:00,112243.76,112299.99,112120.44,112142.8,51.55454
2025-10-11 00:35:00,112142.81,112203.92,112092.9,112096.29,55.76003
2025-10-11 00:36:00,112101.6,112245.48,112093.24,112124.81,39.43059
2025-10-11 00:37:00,112124.81,112349.99,112124.81,112330.79,45.66282
2025-10-11 00:38:00,112330.78,112523.19,112330.78,112458.82,83.51486
2025-10-11 00:39:00,112458.81,112458.98,112367.67,112395.0,41.31479
2025-10-11 00:40:00,112395.0,112538.51,112370.49,112460.56,32.34713
2025-10-11 00:41:00,112460.55,112572.34,112441.11,112551.46,39.28167
2025-10-11 00:42:00,112551.46,112595.18,112486.72,112595.17,48.76347
2025-10-11 00:43:00,112595.18,112680.0,112594.04,112676.6,33.61544
2025-10-11 00:44:00,112676.59,112676.6,112602.69,112640.04,43.49338
